measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,1992,33.05606858215147,41.236666127324334,26.345007819817827
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,1992,148364.19582417983,189807.9863282085,113929.33740855561
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,1992,77934.73737407957,100022.62720688299,59383.95251343882
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,1992,657.2225950406826,840.8099854624155,504.6833190916894
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,1992,356.3645990054897,457.363746091374,271.5392280496872
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,1992,507509.5545642114,612183.4333226534,418881.6701161048
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,1992,707603.4465065596,847619.6059995401,590699.247491319
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,1992,2248.1619949189376,2711.845553128102,1855.558861215588
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,1992,3235.5895068824666,3875.8277910317356,2701.033038126339
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1992,29819.173053094106,38324.329281420934,22371.084104658494
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1992,37429.563799666896,48897.9586677537,28114.283672168356
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1992,132.09274776204273,169.76882463864706,99.09925954480734
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1992,171.15052855563974,223.5909431397742,128.55545248159234
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,1998,13673.401669301411,22712.085587240148,6973.9904730641965
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,1998,7436.9833934459875,14731.077545651537,3308.9016996749797
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,1998,61.222319780850725,101.69280478565133,31.225870870826014
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,1998,34.47027369557185,68.27825853111327,15.33669516057496
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,1998,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,1998,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,1998,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,1998,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,1999,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,1999,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,1999,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,1999,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,1999,109.64874900678237,170.0295561408985,63.39885328662641
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2003,107.3070993129916,167.31966916429246,63.267924661522585
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2003,0.5442896807585802,0.8361101624770299,0.31025252482379273
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2003,0.5106414245202274,0.796222754685563,0.3010725607386436
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2003,7481.179259085845,11146.944370660407,4501.507974786518
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2003,6053.340322080884,9116.419099882463,3600.6863788136084
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2003,34.372202417611504,51.214523135622954,20.68213284769777
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2003,28.80598157030677,43.38222974520182,17.134557112246483
Incidence,Japan,Male,15 to 39,Road injuries,Number,2000,239998.25911012583,311159.9107417151,179021.33447209327
Incidence,Japan,Female,15 to 39,Road injuries,Number,2000,134921.3966677953,175337.3076134641,99696.72165160513
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2000,1082.3454174706592,1403.2706101311271,807.3513604381687
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2000,630.0549651997088,818.7888946822668,465.5630318250364
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2000,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2000,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2000,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2000,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2000,111.49699268011301,171.91087103003667,64.33647590131547
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2003,12292.858147363166,20418.945709870244,6269.857178182372
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2003,6670.999872775486,13213.827601052706,2968.0962898224725
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2003,56.47941238929522,93.81463948233758,28.806795372035083
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2003,31.745233072346302,62.88053439861581,14.124255778523798
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2003,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2003,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2003,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2003,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2005,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2005,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2005,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2005,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2005,122.03675514603202,187.9436706125977,69.29836369121561
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2007,8916.212337512325,11145.257394715787,7037.287024622719
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2007,6828.61433357506,8579.435848142373,5372.146547347563
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2007,42.783077702959076,53.4788086115323,33.76734270064071
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2007,33.933473487038945,42.63384116675868,26.69583952583058
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2007,135624.69712886147,172966.21496185096,103930.68816600191
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2007,66771.60704178465,86807.38360698405,50203.29997491445
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2007,650.7743126857033,829.951860115104,498.69547058910234
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2007,331.808540731154,431.3724433994546,249.47555469408567
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2007,541966.9890194973,644444.3805606561,455550.5252218033
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2007,784993.6433845145,945015.3604686357,658624.9960121996
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2007,2600.545492406839,3092.267541987951,2185.889341844231
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2007,3900.873542427262,4696.070405036077,3272.909077643026
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2007,26377.680431971145,34415.282819805434,19686.502102096543
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2007,33624.711098733795,43310.75755308272,25656.923328885423
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2007,126.5692548389564,165.13645742311405,94.46266163827765
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2007,167.09147520136278,215.22440298098724,127.49710043793243
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2008,126.17766580773967,195.2075018604337,70.0843752402094
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2007,107.81468134607518,168.73258497767225,61.613724701516155
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2007,0.603603318066958,0.932801905772631,0.33762009698066436
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2007,0.5357641319677817,0.838483829814087,0.3061774455934184
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2007,6924.201503692941,10374.996981293563,4155.057338781276
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2007,5710.472772961649,8629.387189336356,3398.813387059968
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2007,33.224719168822915,49.78283212829943,19.937405509896976
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2007,28.377086034422746,42.88206466119646,16.889743412527825
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2004,108.75703191635353,170.1170400301074,64.0965066591623
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2004,0.560727084272127,0.8602023222387756,0.3213115447297646
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2004,0.5227991466483813,0.8177590155870686,0.30811432046366444
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2004,7340.850909540883,11035.058039842494,4378.8274491719985
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2004,5966.468005655735,9038.89354737309,3509.9405069461945
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2004,34.07249853256149,51.21913024831884,20.324291240180507
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2004,28.681036314605894,43.45030155702185,16.872416150795427
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2008,8768.878518890479,10959.172078017204,6915.62850467429
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2008,6750.655932158854,8462.244273497841,5322.7932184863475
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2008,42.732662114995854,53.40644148064464,33.70136962970185
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2008,34.073867951191026,42.71309289698557,26.8667452586637
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2008,132571.28270124088,169091.46424577676,101492.9502110139
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2008,65483.146261352114,84940.75171019213,49298.73674563458
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2008,646.0488439450438,824.019672821166,494.59733523256995
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2008,330.5255224323489,428.7375903221909,248.83487810851645
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2008,526871.1882339283,626146.3598243013,445260.4896354087
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2008,772901.3931025433,927619.337176887,651548.7096264052
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2008,2567.5584872597374,3051.3481024129896,2169.851710883895
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2008,3901.2120114741965,4682.149278763273,3288.685561623527
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2008,25151.314138362628,32913.6050055312,18919.088584990768
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2008,31695.153957686758,40648.97486661646,24374.570090878828
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2008,122.56785249190112,160.39519291524675,92.19685485258383
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2008,159.98097096047863,205.17529198283827,123.03039748880384
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2002,115.67212933925059,178.00539464617015,66.67693597141766
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2000,102.44518490414657,158.46283495788046,60.98181820446226
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2000,0.5028297269177497,0.7752845548240863,0.2901449790769016
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2000,0.4783977857017433,0.7399886039622187,0.2847724548926083
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2000,7785.719639328326,11479.270618398907,4784.2277172669965
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2000,6225.749253924534,9232.57687367807,3767.8579275289526
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2000,35.11207958167554,51.76927530973672,21.575935446864953
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2000,29.072958970189955,43.11422090575909,17.59511577879587
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2000,9664.803929624553,12044.379362302396,7615.1742956869175
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2000,7269.723900771519,9129.43350392224,5704.807552253836
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2000,43.58638384614934,54.317805709933836,34.342953289486324
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2000,33.94810424761472,42.63256274147178,26.640269168398472
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2000,144388.18922164018,183524.8437562184,109816.85455469365
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2000,75223.29963781053,97376.27743666944,56705.07898007687
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2000,651.1626189305765,827.661310411484,495.2526311191884
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2000,351.2772221903686,454.7270381635643,264.8009689034513
Incidence,Japan,Male,15 to 39,Road injuries,Number,1993,301400.95779830945,393732.6992982454,225880.13404401962
Incidence,Japan,Female,15 to 39,Road injuries,Number,1993,163255.0090581597,214564.98762516066,120313.85259759452
Incidence,Japan,Male,15 to 39,Road injuries,Rate,1993,1337.97009786178,1747.8463972366687,1002.7203206638387
Incidence,Japan,Female,15 to 39,Road injuries,Rate,1993,748.7036862705323,984.0163441620273,551.7712777629852
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2004,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2004,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2004,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2004,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2004,120.80751643879532,185.32885087840307,69.22592257569192
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2008,104.82646975639604,164.12773099216102,59.48324577647646
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2008,0.6148913510211612,0.9512888337253204,0.34153648271311576
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2008,0.529110552243282,0.8284330721573351,0.3002410850537488
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2008,6750.478429421241,10055.70591801989,4103.711660580312
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2008,5603.241237803624,8520.662034482726,3384.290562723995
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2008,32.89655720712679,49.003653363061865,19.998284094273842
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2008,28.28230381673911,43.00795595826541,17.082172592055283
Incidence,Japan,Male,15 to 39,Road injuries,Number,1998,266941.76704557764,346121.9496722257,200396.39631885843
Incidence,Japan,Female,15 to 39,Road injuries,Number,1998,144631.68546594458,188117.84556269334,107121.25766176076
Incidence,Japan,Male,15 to 39,Road injuries,Rate,1998,1195.2251985415924,1549.7525194172965,897.2699372905989
Incidence,Japan,Female,15 to 39,Road injuries,Rate,1998,670.3650551992024,871.9225632911788,496.50495030940436
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2005,12937.065589518363,16320.34315547033,9905.506965016206
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2005,13159.092539440262,16802.016782485305,9859.27395087404
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2005,60.83081436295912,76.73917689916934,46.5762541892108
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2005,64.07962208161773,81.81923505771277,48.010799139651006
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2005,86377.33515547022,114024.46648083924,64629.95865218914
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2005,130065.3906538046,172070.08844943086,95962.73934788829
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2005,406.15111700961313,536.1494927374498,303.8937222550951
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2005,633.3674646647248,837.9138763818647,467.30092161742897
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2005,142787.27472976403,206955.8517259685,91829.62055334274
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2005,69299.59884437287,93302.67030588347,49065.72245504769
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2005,671.3938444832827,973.1181240876102,431.7880714330779
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2005,337.4618797645461,454.34742817464104,238.93083376817256
